,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0022612,GO:0022612,gland morphogenesis,1/93,118/18722,0.445375763,0.546406181,0.466157897,CSF1R,1,NA,NA,NA,0
GO:0045446,GO:0045446,endothelial cell differentiation,1/93,118/18722,0.445375763,0.546406181,0.466157897,RAP1B,1,NA,NA,NA,0
GO:0051101,GO:0051101,regulation of DNA binding,1/93,118/18722,0.445375763,0.546406181,0.466157897,ZNF593,1,NA,NA,NA,0
GO:0051222,GO:0051222,positive regulation of protein transport,2/93,303/18722,0.44567594,0.546430136,0.466178333,HLA-DRB1/RAC1,2,0.702970297,21.66365976,0.816831683,0
GO:0010906,GO:0010906,regulation of glucose metabolic process,1/93,119/18722,0.448148288,0.54842534,0.467880511,RORA,1,NA,NA,NA,0
GO:0030282,GO:0030282,bone mineralization,1/93,119/18722,0.448148288,0.54842534,0.467880511,SRGN,1,NA,NA,NA,0
GO:0031398,GO:0031398,positive regulation of protein ubiquitination,1/93,119/18722,0.448148288,0.54842534,0.467880511,NDFIP1,1,NA,NA,NA,0
GO:0009914,GO:0009914,hormone transport,2/93,306/18722,0.450700546,0.550072761,0.469285982,HLA-DRB1/RAC1,2,0.702970297,21.66365976,0.816831683,0
GO:0006304,GO:0006304,DNA modification,1/93,120/18722,0.450907101,0.550072761,0.469285982,FOS,1,NA,NA,NA,0
GO:0032411,GO:0032411,positive regulation of transporter activity,1/93,120/18722,0.450907101,0.550072761,0.469285982,CTSS,1,NA,NA,NA,0
GO:0051897,GO:0051897,positive regulation of protein kinase B signaling,1/93,120/18722,0.450907101,0.550072761,0.469285982,HBEGF,1,NA,NA,NA,0
GO:0072655,GO:0072655,establishment of protein localization to mitochondrion,1/93,120/18722,0.450907101,0.550072761,0.469285982,GRPEL2,1,NA,NA,NA,0
GO:0001666,GO:0001666,response to hypoxia,2/93,307/18722,0.452369819,0.551511608,0.470513512,SOD2/RORA,2,0.452145215,15.69988116,0.693069307,0
GO:0001838,GO:0001838,embryonic epithelial tube formation,1/93,121/18722,0.45365227,0.552038107,0.470962686,PFN1,1,NA,NA,NA,0
GO:0038127,GO:0038127,ERBB signaling pathway,1/93,121/18722,0.45365227,0.552038107,0.470962686,HBEGF,1,NA,NA,NA,0
GO:0042752,GO:0042752,regulation of circadian rhythm,1/93,121/18722,0.45365227,0.552038107,0.470962686,RORA,1,NA,NA,NA,0
GO:0019730,GO:0019730,antimicrobial humoral response,1/93,122/18722,0.456383862,0.554668776,0.473207001,LYZ,1,NA,NA,NA,1
GO:0072329,GO:0072329,monocarboxylic acid catabolic process,1/93,122/18722,0.456383862,0.554668776,0.473207001,ACAT2,1,NA,NA,NA,0
GO:0051047,GO:0051047,positive regulation of secretion,2/93,310/18722,0.457360659,0.555509173,0.473923972,HLA-DRB1/RAC1,2,0.712871287,21.66365976,0.816831683,0
GO:0006690,GO:0006690,icosanoid metabolic process,1/93,123/18722,0.459101943,0.556582492,0.474839658,CD74,1,NA,NA,NA,0
GO:0031570,GO:0031570,DNA integrity checkpoint signaling,1/93,123/18722,0.459101943,0.556582492,0.474839658,CDK2,1,NA,NA,NA,0
GO:0050852,GO:0050852,T cell receptor signaling pathway,1/93,123/18722,0.459101943,0.556582492,0.474839658,HLA-DRB1,1,NA,NA,NA,1
GO:0097237,GO:0097237,cellular response to toxic substance,1/93,124/18722,0.461806579,0.559513011,0.477339784,SOD2,1,NA,NA,NA,0
GO:0006605,GO:0006605,protein targeting,2/93,314/18722,0.463975014,0.561376341,0.478929455,GRPEL2/ZFAND2A,2,0.372937294,2.724372211,0.143564356,0
GO:0051053,GO:0051053,negative regulation of DNA metabolic process,1/93,125/18722,0.464497835,0.561376341,0.478929455,NDFIP1,1,NA,NA,NA,0
GO:0070585,GO:0070585,protein localization to mitochondrion,1/93,125/18722,0.464497835,0.561376341,0.478929455,GRPEL2,1,NA,NA,NA,0
GO:1904375,GO:1904375,regulation of protein localization to cell periphery,1/93,125/18722,0.464497835,0.561376341,0.478929455,ACTB,1,NA,NA,NA,0
GO:0002768,GO:0002768,immune response-regulating cell surface receptor signaling pathway,2/93,315/18722,0.465621358,0.562385102,0.479790064,FCER1G/HLA-DRB1,2,0.600660066,24.36743593,0.891089109,1
GO:0032874,GO:0032874,positive regulation of stress-activated MAPK cascade,1/93,126/18722,0.467175778,0.563321689,0.480589098,SCIMP,1,NA,NA,NA,0
GO:2001235,GO:2001235,positive regulation of apoptotic signaling pathway,1/93,126/18722,0.467175778,0.563321689,0.480589098,MCL1,1,NA,NA,NA,0
GO:0043414,GO:0043414,macromolecule methylation,2/93,316/18722,0.467264781,0.563321689,0.480589098,WTAP/FOS,2,0.554455446,10.97899725,0.633663366,0
GO:0006959,GO:0006959,humoral immune response,2/93,317/18722,0.46890527,0.564949604,0.481977928,HLA-DRB1/LYZ,2,0.666666667,22.86575982,0.856435644,1
GO:0006911,GO:0006911,"phagocytosis, engulfment",1/93,127/18722,0.469840472,0.565376637,0.482342245,RAC1,1,NA,NA,NA,0
GO:0051224,GO:0051224,negative regulation of protein transport,1/93,127/18722,0.469840472,0.565376637,0.482342245,NDFIP1,1,NA,NA,NA,0
GO:0015980,GO:0015980,energy derivation by oxidation of organic compounds,2/93,318/18722,0.470542813,0.565872055,0.482764903,NDUFS2/NDUFA2,2,0.372937294,4.439129001,0.311881188,0
GO:0008202,GO:0008202,steroid metabolic process,2/93,319/18722,0.4721774,0.567487282,0.484142909,NPC2/RORA,2,0.627062706,14.66213452,0.663366337,0
GO:0070304,GO:0070304,positive regulation of stress-activated protein kinase signaling cascade,1/93,128/18722,0.472491982,0.567515046,0.484166595,SCIMP,1,NA,NA,NA,0
GO:0000377,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",2/93,320/18722,0.473809018,0.568395662,0.484917879,WTAP/QKI,2,0.630363036,7.53054292,0.51980198,0
GO:0000398,GO:0000398,"mRNA splicing, via spliceosome",2/93,320/18722,0.473809018,0.568395662,0.484917879,WTAP/QKI,2,0.630363036,7.53054292,0.51980198,0
GO:0007093,GO:0007093,mitotic cell cycle checkpoint signaling,1/93,129/18722,0.475130374,0.569629826,0.485970787,CDK2,1,NA,NA,NA,0
GO:0036293,GO:0036293,response to decreased oxygen levels,2/93,322/18722,0.477063308,0.571595237,0.487647546,SOD2/RORA,2,0.429042904,15.69988116,0.693069307,0
GO:0007098,GO:0007098,centrosome cycle,1/93,130/18722,0.47775571,0.572072796,0.488054969,CDK2,1,NA,NA,NA,0
GO:0000375,GO:0000375,"RNA splicing, via transesterification reactions",2/93,324/18722,0.480305595,0.574141561,0.489819903,WTAP/QKI,2,0.630363036,7.53054292,0.51980198,0
GO:0000723,GO:0000723,telomere maintenance,1/93,131/18722,0.480368055,0.574141561,0.489819903,TCP1,1,NA,NA,NA,0
GO:1904950,GO:1904950,negative regulation of establishment of protein localization,1/93,131/18722,0.480368055,0.574141561,0.489819903,NDFIP1,1,NA,NA,NA,0
GO:0060562,GO:0060562,epithelial tube morphogenesis,2/93,325/18722,0.481922211,0.575645734,0.491103164,CSF1R/PFN1,2,0.574257426,15.16523185,0.717821782,0
GO:0007569,GO:0007569,cell aging,1/93,132/18722,0.482967472,0.576187297,0.49156519,CDK2,1,NA,NA,NA,0
GO:0072175,GO:0072175,epithelial tube formation,1/93,132/18722,0.482967472,0.576187297,0.49156519,PFN1,1,NA,NA,NA,0
GO:0051235,GO:0051235,maintenance of location,2/93,326/18722,0.483535796,0.576512061,0.491842258,SRGN/FTH1,2,0.99009901,21.00839662,0.811881188,0
GO:0007517,GO:0007517,muscle organ development,2/93,327/18722,0.48514634,0.577856777,0.492989482,HBEGF/FOS,2,0.574257426,10.12845408,0.589108911,0
GO:0010565,GO:0010565,regulation of cellular ketone metabolic process,1/93,133/18722,0.485554026,0.577856777,0.492989482,CD74,1,NA,NA,NA,0
GO:0010595,GO:0010595,positive regulation of endothelial cell migration,1/93,133/18722,0.485554026,0.577856777,0.492989482,RAC1,1,NA,NA,NA,0
GO:0008277,GO:0008277,regulation of G protein-coupled receptor signaling pathway,1/93,134/18722,0.488127778,0.580564925,0.495299896,STMN1,1,NA,NA,NA,0
GO:0042157,GO:0042157,lipoprotein metabolic process,1/93,135/18722,0.490688791,0.583254625,0.497594571,WIPI2,1,NA,NA,NA,0
GO:0003158,GO:0003158,endothelium development,1/93,136/18722,0.493237128,0.584143971,0.498353303,RAP1B,1,NA,NA,NA,0
GO:0043624,GO:0043624,cellular protein complex disassembly,1/93,136/18722,0.493237128,0.584143971,0.498353303,STMN1,1,NA,NA,NA,0
GO:0098876,GO:0098876,vesicle-mediated transport to the plasma membrane,1/93,136/18722,0.493237128,0.584143971,0.498353303,RAB13,1,NA,NA,NA,0
GO:0099024,GO:0099024,plasma membrane invagination,1/93,136/18722,0.493237128,0.584143971,0.498353303,RAC1,1,NA,NA,NA,0
GO:1900180,GO:1900180,regulation of protein localization to nucleus,1/93,136/18722,0.493237128,0.584143971,0.498353303,TCP1,1,NA,NA,NA,0
GO:1903305,GO:1903305,regulation of regulated secretory pathway,1/93,136/18722,0.493237128,0.584143971,0.498353303,RAP1B,1,NA,NA,NA,0
GO:0000086,GO:0000086,G2/M transition of mitotic cell cycle,1/93,137/18722,0.495772851,0.585319583,0.499356258,CDK2,1,NA,NA,NA,0
GO:0006986,GO:0006986,response to unfolded protein,1/93,137/18722,0.495772851,0.585319583,0.499356258,HSPA1B,1,NA,NA,NA,0
GO:0008203,GO:0008203,cholesterol metabolic process,1/93,137/18722,0.495772851,0.585319583,0.499356258,NPC2,1,NA,NA,NA,0
GO:0050671,GO:0050671,positive regulation of lymphocyte proliferation,1/93,137/18722,0.495772851,0.585319583,0.499356258,CD74,1,NA,NA,NA,1
GO:0090090,GO:0090090,negative regulation of canonical Wnt signaling pathway,1/93,137/18722,0.495772851,0.585319583,0.499356258,MLLT3,1,NA,NA,NA,0
GO:0042113,GO:0042113,B cell activation,2/93,334/18722,0.496334172,0.585319583,0.499356258,NDFIP1/CD74,2,0.498349835,9.276806588,0.49009901,1
GO:0062012,GO:0062012,regulation of small molecule metabolic process,2/93,334/18722,0.496334172,0.585319583,0.499356258,CD74/RORA,2,0.930693069,10.37223108,0.569306931,0
GO:0007224,GO:0007224,smoothened signaling pathway,1/93,138/18722,0.498296022,0.586567324,0.500420748,RORA,1,NA,NA,NA,0
GO:0032946,GO:0032946,positive regulation of mononuclear cell proliferation,1/93,138/18722,0.498296022,0.586567324,0.500420748,CD74,1,NA,NA,NA,0
GO:1903322,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,1/93,138/18722,0.498296022,0.586567324,0.500420748,NDFIP1,1,NA,NA,NA,0
GO:0045598,GO:0045598,regulation of fat cell differentiation,1/93,139/18722,0.500806701,0.589166554,0.502638241,RORA,1,NA,NA,NA,0
GO:0018209,GO:0018209,peptidyl-serine modification,2/93,338/18722,0.502658875,0.590677962,0.503927675,SPOCK2/CDK2,2,0.283828383,5.12053642,0.292079208,0
GO:0007292,GO:0007292,female gamete generation,1/93,140/18722,0.503304951,0.590677962,0.503927675,RPS6,1,NA,NA,NA,0
GO:0015748,GO:0015748,organophosphate ester transport,1/93,140/18722,0.503304951,0.590677962,0.503927675,NPC2,1,NA,NA,NA,0
GO:0030177,GO:0030177,positive regulation of Wnt signaling pathway,1/93,140/18722,0.503304951,0.590677962,0.503927675,MLLT3,1,NA,NA,NA,0
GO:0008584,GO:0008584,male gonad development,1/93,141/18722,0.505790832,0.591811749,0.504894947,RAB13,1,NA,NA,NA,0
GO:0016241,GO:0016241,regulation of macroautophagy,1/93,141/18722,0.505790832,0.591811749,0.504894947,ATP6V0B,1,NA,NA,NA,0
GO:0034341,GO:0034341,response to interferon-gamma,1/93,141/18722,0.505790832,0.591811749,0.504894947,CD74,1,NA,NA,NA,1
GO:0035296,GO:0035296,regulation of tube diameter,1/93,141/18722,0.505790832,0.591811749,0.504894947,SOD2,1,NA,NA,NA,0
GO:0097746,GO:0097746,blood vessel diameter maintenance,1/93,141/18722,0.505790832,0.591811749,0.504894947,SOD2,1,NA,NA,NA,0
GO:0035150,GO:0035150,regulation of tube size,1/93,142/18722,0.508264405,0.593279854,0.506147438,SOD2,1,NA,NA,NA,0
GO:0046546,GO:0046546,development of primary male sexual characteristics,1/93,142/18722,0.508264405,0.593279854,0.506147438,RAB13,1,NA,NA,NA,0
GO:0050729,GO:0050729,positive regulation of inflammatory response,1/93,142/18722,0.508264405,0.593279854,0.506147438,GPSM3,1,NA,NA,NA,0
GO:2000045,GO:2000045,regulation of G1/S transition of mitotic cell cycle,1/93,142/18722,0.508264405,0.593279854,0.506147438,CDK2,1,NA,NA,NA,0
GO:0030010,GO:0030010,establishment of cell polarity,1/93,143/18722,0.510725729,0.594371186,0.507078492,RAP1B,1,NA,NA,NA,0
GO:0031023,GO:0031023,microtubule organizing center organization,1/93,143/18722,0.510725729,0.594371186,0.507078492,CDK2,1,NA,NA,NA,0
GO:0038061,GO:0038061,NIK/NF-kappaB signaling,1/93,143/18722,0.510725729,0.594371186,0.507078492,CD14,1,NA,NA,NA,0
GO:0062013,GO:0062013,positive regulation of small molecule metabolic process,1/93,143/18722,0.510725729,0.594371186,0.507078492,CD74,1,NA,NA,NA,0
GO:0070555,GO:0070555,response to interleukin-1,1/93,143/18722,0.510725729,0.594371186,0.507078492,RORA,1,NA,NA,NA,0
GO:0001890,GO:0001890,placenta development,1/93,144/18722,0.513174866,0.595796937,0.508294849,RPS6,1,NA,NA,NA,0
GO:0007612,GO:0007612,learning,1/93,144/18722,0.513174866,0.595796937,0.508294849,FOS,1,NA,NA,NA,0
GO:0010324,GO:0010324,membrane invagination,1/93,144/18722,0.513174866,0.595796937,0.508294849,RAC1,1,NA,NA,NA,0
GO:0031644,GO:0031644,regulation of nervous system process,1/93,144/18722,0.513174866,0.595796937,0.508294849,CST7,1,NA,NA,NA,0
GO:0007269,GO:0007269,neurotransmitter secretion,1/93,145/18722,0.515611874,0.597557332,0.509796702,RAP1B,1,NA,NA,NA,0
GO:0043524,GO:0043524,negative regulation of neuron apoptotic process,1/93,145/18722,0.515611874,0.597557332,0.509796702,SOD2,1,NA,NA,NA,0
GO:0099643,GO:0099643,signal release from synapse,1/93,145/18722,0.515611874,0.597557332,0.509796702,RAP1B,1,NA,NA,NA,0
GO:0010639,GO:0010639,negative regulation of organelle organization,2/93,347/18722,0.51670453,0.598467412,0.510573123,STMN1/PFN1,2,0.339933993,13.29331062,0.584158416,0
GO:0010675,GO:0010675,regulation of cellular carbohydrate metabolic process,1/93,146/18722,0.518036813,0.599187146,0.511187152,RORA,1,NA,NA,NA,0
GO:0042542,GO:0042542,response to hydrogen peroxide,1/93,146/18722,0.518036813,0.599187146,0.511187152,SOD2,1,NA,NA,NA,0
GO:0043087,GO:0043087,regulation of GTPase activity,2/93,348/18722,0.51824918,0.599187146,0.511187152,STMN1/S100A10,2,0.435643564,13.85100078,0.603960396,0
GO:0016331,GO:0016331,morphogenesis of embryonic epithelium,1/93,147/18722,0.520449742,0.600661321,0.512444822,PFN1,1,NA,NA,NA,0
GO:1902652,GO:1902652,secondary alcohol metabolic process,1/93,147/18722,0.520449742,0.600661321,0.512444822,NPC2,1,NA,NA,NA,0
GO:1903531,GO:1903531,negative regulation of secretion by cell,1/93,147/18722,0.520449742,0.600661321,0.512444822,RAP1B,1,NA,NA,NA,0
GO:0042742,GO:0042742,defense response to bacterium,2/93,350/18722,0.521328812,0.601319429,0.513006277,FCER1G/LYZ,2,0.891089109,26.19264647,0.96039604,1
GO:0035148,GO:0035148,tube formation,1/93,148/18722,0.522850721,0.602361156,0.513895009,PFN1,1,NA,NA,NA,0
GO:0044839,GO:0044839,cell cycle G2/M phase transition,1/93,148/18722,0.522850721,0.602361156,0.513895009,CDK2,1,NA,NA,NA,0
GO:0006887,GO:0006887,exocytosis,2/93,352/18722,0.52439551,0.603684713,0.515024181,RAB13/RAP1B,2,0.221122112,8.849826879,0.495049505,0
GO:0032368,GO:0032368,regulation of lipid transport,1/93,149/18722,0.525239807,0.603684713,0.515024181,ANXA2,1,NA,NA,NA,0
GO:0045834,GO:0045834,positive regulation of lipid metabolic process,1/93,149/18722,0.525239807,0.603684713,0.515024181,CD74,1,NA,NA,NA,0
GO:0051592,GO:0051592,response to calcium ion,1/93,149/18722,0.525239807,0.603684713,0.515024181,FOS,1,NA,NA,NA,0
GO:0006261,GO:0006261,DNA-dependent DNA replication,1/93,151/18722,0.529982534,0.607181464,0.51800738,DDX21,1,NA,NA,NA,0
GO:0030902,GO:0030902,hindbrain development,1/93,151/18722,0.529982534,0.607181464,0.51800738,RORA,1,NA,NA,NA,0
GO:0071456,GO:0071456,cellular response to hypoxia,1/93,151/18722,0.529982534,0.607181464,0.51800738,RORA,1,NA,NA,NA,0
GO:1904064,GO:1904064,positive regulation of cation transmembrane transport,1/93,151/18722,0.529982534,0.607181464,0.51800738,CTSS,1,NA,NA,NA,0
GO:1904062,GO:1904062,regulation of cation transmembrane transport,2/93,357/18722,0.532005359,0.607181464,0.51800738,CTSS/CD63,2,0.646864686,21.59031307,0.856435644,0
GO:0008643,GO:0008643,carbohydrate transport,1/93,152/18722,0.532336291,0.607181464,0.51800738,SLC35A4,1,NA,NA,NA,0
GO:0016125,GO:0016125,sterol metabolic process,1/93,152/18722,0.532336291,0.607181464,0.51800738,NPC2,1,NA,NA,NA,0
GO:0016573,GO:0016573,histone acetylation,1/93,152/18722,0.532336291,0.607181464,0.51800738,TAF7,1,NA,NA,NA,0
GO:0021915,GO:0021915,neural tube development,1/93,152/18722,0.532336291,0.607181464,0.51800738,PFN1,1,NA,NA,NA,0
GO:0031056,GO:0031056,regulation of histone modification,1/93,152/18722,0.532336291,0.607181464,0.51800738,TAF7,1,NA,NA,NA,0
GO:0050871,GO:0050871,positive regulation of B cell activation,1/93,152/18722,0.532336291,0.607181464,0.51800738,CD74,1,NA,NA,NA,1
GO:0051092,GO:0051092,positive regulation of NF-kappaB transcription factor activity,1/93,152/18722,0.532336291,0.607181464,0.51800738,HSPA1B,1,NA,NA,NA,0
GO:0098754,GO:0098754,detoxification,1/93,152/18722,0.532336291,0.607181464,0.51800738,SOD2,1,NA,NA,NA,0
GO:0007338,GO:0007338,single fertilization,1/93,153/18722,0.534678388,0.608823172,0.519407977,TCP1,1,NA,NA,NA,0
GO:0120254,GO:0120254,olefinic compound metabolic process,1/93,153/18722,0.534678388,0.608823172,0.519407977,ELOVL1,1,NA,NA,NA,0
GO:0051052,GO:0051052,regulation of DNA metabolic process,2/93,359/18722,0.535026424,0.608823172,0.519407977,NDFIP1/TCP1,2,0.930693069,3.34866059,0.232673267,0
GO:0071900,GO:0071900,regulation of protein serine/threonine kinase activity,2/93,359/18722,0.535026424,0.608823172,0.519407977,CSF1R/ACTB,2,0.643564356,15.55431336,0.727722772,0
GO:0051168,GO:0051168,nuclear export,1/93,154/18722,0.53700888,0.610722131,0.521028045,SARNP,1,NA,NA,NA,0
GO:0007519,GO:0007519,skeletal muscle tissue development,1/93,155/18722,0.539327825,0.612286458,0.522362626,FOS,1,NA,NA,NA,0
GO:0046434,GO:0046434,organophosphate catabolic process,1/93,155/18722,0.539327825,0.612286458,0.522362626,DUT,1,NA,NA,NA,0
GO:0051147,GO:0051147,regulation of muscle cell differentiation,1/93,155/18722,0.539327825,0.612286458,0.522362626,SOD2,1,NA,NA,NA,0
GO:0001764,GO:0001764,neuron migration,1/93,156/18722,0.54163528,0.614547721,0.524291787,RAC1,1,NA,NA,NA,0
GO:0032259,GO:0032259,methylation,2/93,364/18722,0.542521538,0.615194778,0.524843813,WTAP/FOS,2,0.564356436,10.97899725,0.633663366,0
GO:0001837,GO:0001837,epithelial to mesenchymal transition,1/93,157/18722,0.5439313,0.616075766,0.525595415,S100A4,1,NA,NA,NA,0
GO:1902600,GO:1902600,proton transmembrane transport,1/93,157/18722,0.5439313,0.616075766,0.525595415,ATP6V0B,1,NA,NA,NA,0
GO:0018393,GO:0018393,internal peptidyl-lysine acetylation,1/93,158/18722,0.546215943,0.618303745,0.52749618,TAF7,1,NA,NA,NA,0
GO:0001701,GO:0001701,in utero embryonic development,2/93,367/18722,0.54697896,0.61880769,0.527926113,NDUFA2/RPL13,2,0.059405941,9.701612209,0.544554455,0
GO:0032200,GO:0032200,telomere organization,1/93,159/18722,0.548489263,0.61943654,0.528462607,TCP1,1,NA,NA,NA,0
GO:0035966,GO:0035966,response to topologically incorrect protein,1/93,159/18722,0.548489263,0.61943654,0.528462607,HSPA1B,1,NA,NA,NA,0
GO:0046488,GO:0046488,phosphatidylinositol metabolic process,1/93,159/18722,0.548489263,0.61943654,0.528462607,CSF1R,1,NA,NA,NA,0
GO:0006475,GO:0006475,internal protein amino acid acetylation,1/93,160/18722,0.550751317,0.621630616,0.530334449,TAF7,1,NA,NA,NA,0
GO:0036294,GO:0036294,cellular response to decreased oxygen levels,1/93,161/18722,0.553002159,0.623809503,0.532193332,RORA,1,NA,NA,NA,0
GO:0045862,GO:0045862,positive regulation of proteolysis,2/93,372/18722,0.554341559,0.624958318,0.533173425,HSPA1B/ZFAND2A,2,1,3.725489028,0.257425743,0
GO:0010976,GO:0010976,positive regulation of neuron projection development,1/93,163/18722,0.557470427,0.627758775,0.535562591,FBXO38,1,NA,NA,NA,0
GO:0072331,GO:0072331,signal transduction by p53 class mediator,1/93,163/18722,0.557470427,0.627758775,0.535562591,CD74,1,NA,NA,NA,0
GO:0002253,GO:0002253,activation of immune response,2/93,375/18722,0.558719093,0.628801199,0.536451919,FCER1G/HLA-DRB1,2,0.587458746,24.36743593,0.891089109,1
GO:0007286,GO:0007286,spermatid development,1/93,165/18722,0.561894506,0.63164469,0.538877799,QKI,1,NA,NA,NA,0
GO:0046661,GO:0046661,male sex differentiation,1/93,165/18722,0.561894506,0.63164469,0.538877799,RAB13,1,NA,NA,NA,0
GO:0030307,GO:0030307,positive regulation of cell growth,1/93,166/18722,0.564090109,0.633381455,0.540359493,HBEGF,1,NA,NA,NA,0
GO:0060538,GO:0060538,skeletal muscle organ development,1/93,166/18722,0.564090109,0.633381455,0.540359493,FOS,1,NA,NA,NA,0
GO:0009451,GO:0009451,RNA modification,1/93,167/18722,0.566274827,0.635102009,0.541827357,WTAP,1,NA,NA,NA,0
GO:0034767,GO:0034767,positive regulation of ion transmembrane transport,1/93,167/18722,0.566274827,0.635102009,0.541827357,CTSS,1,NA,NA,NA,0
